combo	layers	pair	route	recipient_scaffold	donor_scaffold	mode	condition	donor_relation	seed	object	donor_object	quality	clean_non_object	any_label_violation	object_echo	prompt_echo	target_non_object_matches	target_label_matches	competitor_synonym_matches	prompt	donor_prompt	generated_suffix
L14	14	vehicle_tool	forbidden_natural_qa:top_p<-forbidden_sentence_completion	forbidden_natural_qa	forbidden_sentence_completion	top_p	attn_cross_scaffold_add	cross_scaffold	137	tractor	tractor	mixed_synonym	False	False	False	False	machine		machine	What kind of thing is a tractor? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A tractor is	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A tractor is commonly used as	 a machine designed for pulling or pushing heavy loads, often used
L14	14	vehicle_tool	forbidden_natural_qa:top_p<-forbidden_sentence_completion	forbidden_natural_qa	forbidden_sentence_completion	top_p	attn_cross_scaffold_add	cross_scaffold	137	rocket	rocket	other	False	False	False	False				What kind of thing is a rocket? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A rocket is	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A rocket is commonly used as	 a structure that propels itself through the air or space by
L14	14	vehicle_tool	forbidden_natural_qa:top_p<-forbidden_sentence_completion	forbidden_natural_qa	forbidden_sentence_completion	top_p	attn_cross_scaffold_add	cross_scaffold	137	canoe	canoe	clean_synonym	True	False	False	False	boat			What kind of thing is a canoe? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A canoe is	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A canoe is commonly used as	 a long, narrow boat made from a single piece of material
L14	14	vehicle_tool	forbidden_natural_qa:top_p<-forbidden_sentence_completion	forbidden_natural_qa	forbidden_sentence_completion	top_p	attn_cross_scaffold_add	cross_scaffold	137	ferry	ferry	clean_synonym	True	False	False	False	boat			What kind of thing is a ferry? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A ferry is	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A ferry is commonly used as	 a boat that carries people and goods from one place to another
L14	14	vehicle_tool	forbidden_natural_qa:top_p<-forbidden_sentence_completion	forbidden_natural_qa	forbidden_sentence_completion	top_p	attn_cross_scaffold_add	cross_scaffold	137	jeep	jeep	label_violation	False	True	False	False		vehicle		What kind of thing is a jeep? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A jeep is	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A jeep is commonly used as	 a type of four-wheeled, off-road vehicle designed
L14	14	vehicle_tool	forbidden_natural_qa:top_p<-forbidden_sentence_completion	forbidden_natural_qa	forbidden_sentence_completion	top_p	attn_cross_scaffold_add	cross_scaffold	137	ambulance	ambulance	other	False	False	False	False				What kind of thing is a ambulance? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A ambulance is	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A ambulance is commonly used as	 a specialized service that provides immediate medical care to individuals in urgent
L14	14	vehicle_tool	forbidden_natural_qa:top_p<-forbidden_sentence_completion	forbidden_natural_qa	forbidden_sentence_completion	top_p	attn_cross_scaffold_add	cross_scaffold	137	cart	cart	generic_only	False	False	False	False				What kind of thing is a cart? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A cart is	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A cart is commonly used as	 a simple structure with wheels that allows people to move items from
L14	14	vehicle_tool	forbidden_natural_qa:top_p<-forbidden_sentence_completion	forbidden_natural_qa	forbidden_sentence_completion	top_p	attn_cross_scaffold_add	cross_scaffold	137	sled	sled	wrong_synonym	False	False	False	False			equipment	What kind of thing is a sled? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A sled is	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A sled is commonly used as	 a piece of equipment used for sliding down snow-covered surfaces,
L14	14	vehicle_tool	forbidden_natural_qa:top_p<-forbidden_sentence_completion	forbidden_natural_qa	forbidden_sentence_completion	top_p	attn_cross_scaffold_add	cross_scaffold	137	wagon	wagon	clean_synonym	True	False	False	False	transportation			What kind of thing is a wagon? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A wagon is	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A wagon is commonly used as	 a type of transportation that carries goods or people, typically pulled
L14	14	vehicle_tool	forbidden_natural_qa:top_p<-forbidden_sentence_completion	forbidden_natural_qa	forbidden_sentence_completion	top_p	mlp_cross_scaffold_add	cross_scaffold	101	tram	tram	clean_synonym	True	False	False	False	transport			What kind of thing is a tram? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A tram is	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A tram is commonly used as	 a type of public transport that runs on tracks. It's
L14	14	vehicle_tool	forbidden_natural_qa:top_p<-forbidden_sentence_completion	forbidden_natural_qa	forbidden_sentence_completion	top_p	mlp_cross_scaffold_add	cross_scaffold	101	subway	subway	other	False	False	False	False				What kind of thing is a subway? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A subway is	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A subway is commonly used as	 a system of tunnels and tracks that allow people to move efficiently
L14	14	vehicle_tool	forbidden_natural_qa:top_p<-forbidden_sentence_completion	forbidden_natural_qa	forbidden_sentence_completion	top_p	mlp_cross_scaffold_add	cross_scaffold	101	helicopter	helicopter	clean_synonym	True	False	False	False	aircraft			What kind of thing is a helicopter? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A helicopter is	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A helicopter is commonly used as	 a type of aircraft that uses rotors to generate lift and
L14	14	vehicle_tool	forbidden_natural_qa:top_p<-forbidden_sentence_completion	forbidden_natural_qa	forbidden_sentence_completion	top_p	mlp_cross_scaffold_add	cross_scaffold	101	tractor	tractor	mixed_synonym	False	False	False	False	machine		machine	What kind of thing is a tractor? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A tractor is	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A tractor is commonly used as	 a machine used for pulling heavy loads and performing tasks like pl
L14	14	vehicle_tool	forbidden_natural_qa:top_p<-forbidden_sentence_completion	forbidden_natural_qa	forbidden_sentence_completion	top_p	mlp_cross_scaffold_add	cross_scaffold	101	rocket	rocket	clean_synonym	True	False	False	False	propelled			What kind of thing is a rocket? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A rocket is	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A rocket is commonly used as	 a structure that carries people or objects into space, propelled by
L14	14	vehicle_tool	forbidden_natural_qa:top_p<-forbidden_sentence_completion	forbidden_natural_qa	forbidden_sentence_completion	top_p	mlp_cross_scaffold_add	cross_scaffold	101	canoe	canoe	clean_synonym	True	False	False	False	boat			What kind of thing is a canoe? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A canoe is	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A canoe is commonly used as	 a type of boat that is typically made of wood or other
L14	14	vehicle_tool	forbidden_natural_qa:top_p<-forbidden_sentence_completion	forbidden_natural_qa	forbidden_sentence_completion	top_p	mlp_cross_scaffold_add	cross_scaffold	101	ferry	ferry	synonym_with_label_violation	False	True	False	False	boat	vehicles		What kind of thing is a ferry? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A ferry is	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A ferry is commonly used as	 a boat that carries people and vehicles across a body of water
L14	14	vehicle_tool	forbidden_natural_qa:top_p<-forbidden_sentence_completion	forbidden_natural_qa	forbidden_sentence_completion	top_p	mlp_cross_scaffold_add	cross_scaffold	101	jeep	jeep	clean_synonym	True	False	False	False	automobile			What kind of thing is a jeep? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A jeep is	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A jeep is commonly used as	 a type of four-wheeled, off-road automobile designed
L14	14	vehicle_tool	forbidden_natural_qa:top_p<-forbidden_sentence_completion	forbidden_natural_qa	forbidden_sentence_completion	top_p	mlp_cross_scaffold_add	cross_scaffold	101	ambulance	ambulance	generic_only	False	False	False	False				What kind of thing is a ambulance? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A ambulance is	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A ambulance is commonly used as	 a special type of service that provides medical help to people who
L14	14	vehicle_tool	forbidden_natural_qa:top_p<-forbidden_sentence_completion	forbidden_natural_qa	forbidden_sentence_completion	top_p	mlp_cross_scaffold_add	cross_scaffold	101	cart	cart	generic_only	False	False	False	False				What kind of thing is a cart? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A cart is	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A cart is commonly used as	 a type of flat, wheeled structure used for transporting goods
L14	14	vehicle_tool	forbidden_natural_qa:top_p<-forbidden_sentence_completion	forbidden_natural_qa	forbidden_sentence_completion	top_p	mlp_cross_scaffold_add	cross_scaffold	101	sled	sled	clean_synonym	True	False	False	False	transportation			What kind of thing is a sled? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A sled is	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A sled is commonly used as	 a type of transportation that moves on ice or snow. It
L14	14	vehicle_tool	forbidden_natural_qa:top_p<-forbidden_sentence_completion	forbidden_natural_qa	forbidden_sentence_completion	top_p	mlp_cross_scaffold_add	cross_scaffold	101	wagon	wagon	clean_synonym	True	False	False	False	transport			What kind of thing is a wagon? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A wagon is	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A wagon is commonly used as	 a type of transport that carries goods or people. It is
L14	14	vehicle_tool	forbidden_natural_qa:top_p<-forbidden_sentence_completion	forbidden_natural_qa	forbidden_sentence_completion	top_p	mlp_cross_scaffold_add	cross_scaffold	103	tram	tram	clean_synonym	True	False	False	False	transport			What kind of thing is a tram? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A tram is	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A tram is commonly used as	 a type of public transport that runs on rails. It's
L14	14	vehicle_tool	forbidden_natural_qa:top_p<-forbidden_sentence_completion	forbidden_natural_qa	forbidden_sentence_completion	top_p	mlp_cross_scaffold_add	cross_scaffold	103	subway	subway	clean_synonym	True	False	False	False	move through			What kind of thing is a subway? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A subway is	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A subway is commonly used as	 a system of tunnels and tracks that allow people to move through
L14	14	vehicle_tool	forbidden_natural_qa:top_p<-forbidden_sentence_completion	forbidden_natural_qa	forbidden_sentence_completion	top_p	mlp_cross_scaffold_add	cross_scaffold	103	helicopter	helicopter	clean_synonym	True	False	False	False	aircraft			What kind of thing is a helicopter? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A helicopter is	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A helicopter is commonly used as	 a type of aircraft that uses rotors to generate lift and
L14	14	vehicle_tool	forbidden_natural_qa:top_p<-forbidden_sentence_completion	forbidden_natural_qa	forbidden_sentence_completion	top_p	mlp_cross_scaffold_add	cross_scaffold	103	tractor	tractor	mixed_synonym	False	False	False	False	machine		machine	What kind of thing is a tractor? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A tractor is	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A tractor is commonly used as	 a machine used for pulling or pushing heavy loads, often found
L14	14	vehicle_tool	forbidden_natural_qa:top_p<-forbidden_sentence_completion	forbidden_natural_qa	forbidden_sentence_completion	top_p	mlp_cross_scaffold_add	cross_scaffold	103	rocket	rocket	mixed_synonym	False	False	False	False	move through		device	What kind of thing is a rocket? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A rocket is	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A rocket is commonly used as	 a device that uses propulsion to move through space, often designed
L14	14	vehicle_tool	forbidden_natural_qa:top_p<-forbidden_sentence_completion	forbidden_natural_qa	forbidden_sentence_completion	top_p	mlp_cross_scaffold_add	cross_scaffold	103	canoe	canoe	clean_synonym	True	False	False	False	boat			What kind of thing is a canoe? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A canoe is	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A canoe is commonly used as	 a long, narrow boat designed for traveling on water, typically
L14	14	vehicle_tool	forbidden_natural_qa:top_p<-forbidden_sentence_completion	forbidden_natural_qa	forbidden_sentence_completion	top_p	mlp_cross_scaffold_add	cross_scaffold	103	ferry	ferry	synonym_with_label_violation	False	True	False	False	boat	vehicles		What kind of thing is a ferry? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A ferry is	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A ferry is commonly used as	 a type of boat that carries people and vehicles from one place
L14	14	vehicle_tool	forbidden_natural_qa:top_p<-forbidden_sentence_completion	forbidden_natural_qa	forbidden_sentence_completion	top_p	mlp_cross_scaffold_add	cross_scaffold	103	jeep	jeep	label_violation	False	True	False	False		vehicle		What kind of thing is a jeep? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A jeep is	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A jeep is commonly used as	 a type of four-wheeled, off-road vehicle designed
L14	14	vehicle_tool	forbidden_natural_qa:top_p<-forbidden_sentence_completion	forbidden_natural_qa	forbidden_sentence_completion	top_p	mlp_cross_scaffold_add	cross_scaffold	103	ambulance	ambulance	other	False	False	False	False				What kind of thing is a ambulance? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A ambulance is	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A ambulance is commonly used as	 a specialized service that provides emergency medical care to people in need
L14	14	vehicle_tool	forbidden_natural_qa:top_p<-forbidden_sentence_completion	forbidden_natural_qa	forbidden_sentence_completion	top_p	mlp_cross_scaffold_add	cross_scaffold	103	cart	cart	mixed_synonym	False	False	False	False	transport		used to	What kind of thing is a cart? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A cart is	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A cart is commonly used as	 a flat structure with wheels that is used to transport goods or
L14	14	vehicle_tool	forbidden_natural_qa:top_p<-forbidden_sentence_completion	forbidden_natural_qa	forbidden_sentence_completion	top_p	mlp_cross_scaffold_add	cross_scaffold	103	sled	sled	wrong_synonym	False	False	False	False			equipment	What kind of thing is a sled? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A sled is	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A sled is commonly used as	 a type of equipment used for sliding down snow-covered surfaces.
L14	14	vehicle_tool	forbidden_natural_qa:top_p<-forbidden_sentence_completion	forbidden_natural_qa	forbidden_sentence_completion	top_p	mlp_cross_scaffold_add	cross_scaffold	103	wagon	wagon	mixed_synonym	False	False	False	False	transport,conveyance		used to	What kind of thing is a wagon? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A wagon is	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A wagon is commonly used as	 a type of conveyance used to transport goods or people,
L14	14	vehicle_tool	forbidden_natural_qa:top_p<-forbidden_sentence_completion	forbidden_natural_qa	forbidden_sentence_completion	top_p	mlp_cross_scaffold_add	cross_scaffold	107	tram	tram	clean_synonym	True	False	False	False	transport			What kind of thing is a tram? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A tram is	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A tram is commonly used as	 a type of public transport that moves on rails. It carries
L14	14	vehicle_tool	forbidden_natural_qa:top_p<-forbidden_sentence_completion	forbidden_natural_qa	forbidden_sentence_completion	top_p	mlp_cross_scaffold_add	cross_scaffold	107	subway	subway	clean_synonym	True	False	False	False	move through			What kind of thing is a subway? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A subway is	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A subway is commonly used as	 a system of tunnels and tracks that allow people to move through
L14	14	vehicle_tool	forbidden_natural_qa:top_p<-forbidden_sentence_completion	forbidden_natural_qa	forbidden_sentence_completion	top_p	mlp_cross_scaffold_add	cross_scaffold	107	helicopter	helicopter	clean_synonym	True	False	False	False	aircraft			What kind of thing is a helicopter? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A helicopter is	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A helicopter is commonly used as	 a type of aircraft that uses rotors to generate lift and
L14	14	vehicle_tool	forbidden_natural_qa:top_p<-forbidden_sentence_completion	forbidden_natural_qa	forbidden_sentence_completion	top_p	mlp_cross_scaffold_add	cross_scaffold	107	tractor	tractor	mixed_synonym	False	False	False	False	machine		machine	What kind of thing is a tractor? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A tractor is	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A tractor is commonly used as	 a machine designed for pulling or pushing heavy loads, often used
L14	14	vehicle_tool	forbidden_natural_qa:top_p<-forbidden_sentence_completion	forbidden_natural_qa	forbidden_sentence_completion	top_p	mlp_cross_scaffold_add	cross_scaffold	107	rocket	rocket	wrong_synonym	False	False	False	False			device	What kind of thing is a rocket? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A rocket is	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A rocket is commonly used as	 a device that propels itself through the air or space by
L14	14	vehicle_tool	forbidden_natural_qa:top_p<-forbidden_sentence_completion	forbidden_natural_qa	forbidden_sentence_completion	top_p	mlp_cross_scaffold_add	cross_scaffold	107	canoe	canoe	clean_synonym	True	False	False	False	boat			What kind of thing is a canoe? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A canoe is	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A canoe is commonly used as	 a narrow boat made for moving through water, typically used for
L14	14	vehicle_tool	forbidden_natural_qa:top_p<-forbidden_sentence_completion	forbidden_natural_qa	forbidden_sentence_completion	top_p	mlp_cross_scaffold_add	cross_scaffold	107	ferry	ferry	clean_synonym	True	False	False	False	boat			What kind of thing is a ferry? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A ferry is	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A ferry is commonly used as	 a boat that carries people and things from one place to another
L14	14	vehicle_tool	forbidden_natural_qa:top_p<-forbidden_sentence_completion	forbidden_natural_qa	forbidden_sentence_completion	top_p	mlp_cross_scaffold_add	cross_scaffold	107	jeep	jeep	label_violation	False	True	False	False		vehicle		What kind of thing is a jeep? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A jeep is	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A jeep is commonly used as	 a type of four-wheeled vehicle designed for off-road
L14	14	vehicle_tool	forbidden_natural_qa:top_p<-forbidden_sentence_completion	forbidden_natural_qa	forbidden_sentence_completion	top_p	mlp_cross_scaffold_add	cross_scaffold	107	ambulance	ambulance	other	False	False	False	False				What kind of thing is a ambulance? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A ambulance is	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A ambulance is commonly used as	 a specialized service that provides immediate medical care to people who are
L14	14	vehicle_tool	forbidden_natural_qa:top_p<-forbidden_sentence_completion	forbidden_natural_qa	forbidden_sentence_completion	top_p	mlp_cross_scaffold_add	cross_scaffold	107	cart	cart	other	False	False	False	False				What kind of thing is a cart? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A cart is	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A cart is commonly used as	 a flat, wheeled structure used for transporting goods or people
L14	14	vehicle_tool	forbidden_natural_qa:top_p<-forbidden_sentence_completion	forbidden_natural_qa	forbidden_sentence_completion	top_p	mlp_cross_scaffold_add	cross_scaffold	107	sled	sled	wrong_synonym	False	False	False	False			equipment	What kind of thing is a sled? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A sled is	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A sled is commonly used as	 a type of equipment used for sliding down snow-covered surfaces.
L14	14	vehicle_tool	forbidden_natural_qa:top_p<-forbidden_sentence_completion	forbidden_natural_qa	forbidden_sentence_completion	top_p	mlp_cross_scaffold_add	cross_scaffold	107	wagon	wagon	clean_synonym	True	False	False	False	conveyance			What kind of thing is a wagon? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A wagon is	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A wagon is commonly used as	 a type of cart or conveyance that is pulled by animals
L14	14	vehicle_tool	forbidden_natural_qa:top_p<-forbidden_sentence_completion	forbidden_natural_qa	forbidden_sentence_completion	top_p	mlp_cross_scaffold_add	cross_scaffold	109	tram	tram	clean_synonym	True	False	False	False	transport			What kind of thing is a tram? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A tram is	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A tram is commonly used as	 a type of public transport that runs on tracks, usually carrying
L14	14	vehicle_tool	forbidden_natural_qa:top_p<-forbidden_sentence_completion	forbidden_natural_qa	forbidden_sentence_completion	top_p	mlp_cross_scaffold_add	cross_scaffold	109	subway	subway	clean_synonym	True	False	False	False	travel			What kind of thing is a subway? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A subway is	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A subway is commonly used as	 a system of tunnels and tracks that allows people to travel between
L14	14	vehicle_tool	forbidden_natural_qa:top_p<-forbidden_sentence_completion	forbidden_natural_qa	forbidden_sentence_completion	top_p	mlp_cross_scaffold_add	cross_scaffold	109	helicopter	helicopter	clean_synonym	True	False	False	False	aircraft			What kind of thing is a helicopter? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A helicopter is	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A helicopter is commonly used as	 a type of aircraft that uses rotating blades to generate lift and
L14	14	vehicle_tool	forbidden_natural_qa:top_p<-forbidden_sentence_completion	forbidden_natural_qa	forbidden_sentence_completion	top_p	mlp_cross_scaffold_add	cross_scaffold	109	tractor	tractor	mixed_synonym	False	False	False	False	machine		machine	What kind of thing is a tractor? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A tractor is	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A tractor is commonly used as	 a heavy machine designed for pulling or pushing heavy loads, often
L14	14	vehicle_tool	forbidden_natural_qa:top_p<-forbidden_sentence_completion	forbidden_natural_qa	forbidden_sentence_completion	top_p	mlp_cross_scaffold_add	cross_scaffold	109	rocket	rocket	wrong_synonym	False	False	False	False			designed to	What kind of thing is a rocket? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A rocket is	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A rocket is commonly used as	 a powerful object designed to propel itself through the air or space
L14	14	vehicle_tool	forbidden_natural_qa:top_p<-forbidden_sentence_completion	forbidden_natural_qa	forbidden_sentence_completion	top_p	mlp_cross_scaffold_add	cross_scaffold	109	canoe	canoe	clean_synonym	True	False	False	False	watercraft			What kind of thing is a canoe? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A canoe is	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A canoe is commonly used as	 a type of watercraft designed for sitting and paddling.
L14	14	vehicle_tool	forbidden_natural_qa:top_p<-forbidden_sentence_completion	forbidden_natural_qa	forbidden_sentence_completion	top_p	mlp_cross_scaffold_add	cross_scaffold	109	ferry	ferry	clean_synonym	True	False	False	False	boat			What kind of thing is a ferry? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A ferry is	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A ferry is commonly used as	 a boat that carries people and goods across a body of water
L14	14	vehicle_tool	forbidden_natural_qa:top_p<-forbidden_sentence_completion	forbidden_natural_qa	forbidden_sentence_completion	top_p	mlp_cross_scaffold_add	cross_scaffold	109	jeep	jeep	generic_only	False	False	False	False				What kind of thing is a jeep? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A jeep is	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A jeep is commonly used as	 a type of four-wheeled, rugged, and versatile
L14	14	vehicle_tool	forbidden_natural_qa:top_p<-forbidden_sentence_completion	forbidden_natural_qa	forbidden_sentence_completion	top_p	mlp_cross_scaffold_add	cross_scaffold	109	ambulance	ambulance	generic_only	False	False	False	False				What kind of thing is a ambulance? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A ambulance is	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A ambulance is commonly used as	 a type of service that provides medical assistance to people in need
L14	14	vehicle_tool	forbidden_natural_qa:top_p<-forbidden_sentence_completion	forbidden_natural_qa	forbidden_sentence_completion	top_p	mlp_cross_scaffold_add	cross_scaffold	109	cart	cart	mixed_synonym	False	False	False	False	transport		used to	What kind of thing is a cart? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A cart is	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A cart is commonly used as	 a flat, wheeled platform used to transport goods or people
L14	14	vehicle_tool	forbidden_natural_qa:top_p<-forbidden_sentence_completion	forbidden_natural_qa	forbidden_sentence_completion	top_p	mlp_cross_scaffold_add	cross_scaffold	109	sled	sled	generic_only	False	False	False	False				What kind of thing is a sled? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A sled is	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A sled is commonly used as	 a type of object used for sliding down snow or ice,
L14	14	vehicle_tool	forbidden_natural_qa:top_p<-forbidden_sentence_completion	forbidden_natural_qa	forbidden_sentence_completion	top_p	mlp_cross_scaffold_add	cross_scaffold	109	wagon	wagon	clean_synonym	True	False	False	False	transportation			What kind of thing is a wagon? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A wagon is	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A wagon is commonly used as	 a type of transportation that is pulled by animals or human power
L14	14	vehicle_tool	forbidden_natural_qa:top_p<-forbidden_sentence_completion	forbidden_natural_qa	forbidden_sentence_completion	top_p	mlp_cross_scaffold_add	cross_scaffold	113	tram	tram	clean_synonym	True	False	False	False	transportation			What kind of thing is a tram? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A tram is	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A tram is commonly used as	 a type of public transportation that runs on tracks, usually carrying
L14	14	vehicle_tool	forbidden_natural_qa:top_p<-forbidden_sentence_completion	forbidden_natural_qa	forbidden_sentence_completion	top_p	mlp_cross_scaffold_add	cross_scaffold	113	subway	subway	clean_synonym	True	False	False	False	travel			What kind of thing is a subway? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A subway is	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A subway is commonly used as	 a system of tunnels and tracks that allow people to travel from
L14	14	vehicle_tool	forbidden_natural_qa:top_p<-forbidden_sentence_completion	forbidden_natural_qa	forbidden_sentence_completion	top_p	mlp_cross_scaffold_add	cross_scaffold	113	helicopter	helicopter	clean_synonym	True	False	False	False	aircraft			What kind of thing is a helicopter? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A helicopter is	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A helicopter is commonly used as	 a type of aircraft that uses rotors to generate lift and
L14	14	vehicle_tool	forbidden_natural_qa:top_p<-forbidden_sentence_completion	forbidden_natural_qa	forbidden_sentence_completion	top_p	mlp_cross_scaffold_add	cross_scaffold	113	tractor	tractor	generic_only	False	False	False	False				What kind of thing is a tractor? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A tractor is	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A tractor is commonly used as	 a type of machinery designed for agricultural and construction tasks. It
