window	pair	scaffold	mode	condition	seed	object	quality	clean_non_object	any_label_violation	object_echo	prompt_echo	target_non_object_matches	target_label_matches	competitor_synonym_matches	prompt	generated_suffix
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	103	tractor	mixed_synonym	False	False	False	False	machine		machine,used to	What kind of thing is a tractor? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A tractor is	 a machine designed for agricultural use, typically used to pull pl
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	103	rocket	wrong_synonym	False	False	False	False			device	What kind of thing is a rocket? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A rocket is	 a device that propels itself through the air or space by
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	103	canoe	clean_synonym	True	False	False	False	boat			What kind of thing is a canoe? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A canoe is	 a long, narrow boat made for navigating water. It's
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	103	ferry	other	False	False	False	False				What kind of thing is a ferry? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A ferry is	 a method of crossing a body of water, typically between two
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	103	jeep	label_violation	False	True	False	False		vehicle		What kind of thing is a jeep? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A jeep is	 a type of four-wheeled, off-road vehicle designed
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	103	ambulance	other	False	False	False	False				What kind of thing is a ambulance? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A ambulance is	 a specialized service that provides immediate medical care to individuals in need
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	103	cart	other	False	False	False	False				What kind of thing is a cart? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A cart is	 a flat, wheeled platform used for transporting goods or people
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	103	sled	wrong_synonym	False	False	False	False			equipment	What kind of thing is a sled? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A sled is	 a piece of equipment used for sliding down snow-covered surfaces.
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	103	wagon	clean_synonym	True	False	False	False	transportation			What kind of thing is a wagon? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A wagon is	 a type of transportation that typically carries goods or people. It
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	107	tram	clean_synonym	True	False	False	False	transport			What kind of thing is a tram? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A tram is	 a type of public transport that runs on tracks, usually in
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	107	subway	clean_synonym	True	False	False	False	travel			What kind of thing is a subway? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A subway is	 a system of tunnels and tracks that allow people to travel between
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	107	helicopter	clean_synonym	True	False	False	False	aircraft			What kind of thing is a helicopter? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A helicopter is	 a type of aircraft that uses rotating blades to generate lift and
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	107	tractor	wrong_synonym	False	False	False	False			designed to	What kind of thing is a tractor? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A tractor is	 a type of machinery designed to perform various tasks, such as
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	107	rocket	wrong_synonym	False	False	False	False			device	What kind of thing is a rocket? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A rocket is	 a device that propels itself by expelling mass in one
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	107	canoe	clean_synonym	True	False	False	False	boat			What kind of thing is a canoe? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A canoe is	 a long, narrow boat made for moving through water, typically
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	107	ferry	clean_synonym	True	False	False	False	transport			What kind of thing is a ferry? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A ferry is	 a means of transport that crosses a body of water, often
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	107	jeep	label_violation	False	True	False	False		vehicle		What kind of thing is a jeep? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A jeep is	 a type of four-wheeled, off-road vehicle designed
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	107	ambulance	other	False	False	False	False				What kind of thing is a ambulance? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A ambulance is	 a specialized service that provides immediate medical care to individuals in emergency
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	107	cart	generic_only	False	False	False	False				What kind of thing is a cart? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A cart is	 a wheeled object used for transporting goods or people. It
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	107	sled	clean_synonym	True	False	False	False	transportation			What kind of thing is a sled? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A sled is	 a type of transportation that is typically pulled by people or animals
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	107	wagon	clean_synonym	True	False	False	False	transportation			What kind of thing is a wagon? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A wagon is	 a type of transportation that is typically pulled by animals or humans
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	109	tram	clean_synonym	True	False	False	False	transportation			What kind of thing is a tram? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A tram is	 a type of public transportation that runs on rails, typically used
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	109	subway	clean_synonym	True	False	False	False	travel			What kind of thing is a subway? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A subway is	 a system of tunnels and tracks that allow people to travel between
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	109	helicopter	clean_synonym	True	False	False	False	aircraft			What kind of thing is a helicopter? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A helicopter is	 a type of aircraft that uses rotors to generate lift and
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	109	tractor	mixed_synonym	False	False	False	False	machine		machine	What kind of thing is a tractor? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A tractor is	 a heavy machine used for farming and construction. It has a
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	109	rocket	mixed_synonym	False	False	False	False	carry		designed to	What kind of thing is a rocket? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A rocket is	 a structure that is designed to carry people or objects into space
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	109	canoe	clean_synonym	True	False	False	False	boat			What kind of thing is a canoe? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A canoe is	 a long, narrow boat made from a single piece of wood
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	109	ferry	synonym_with_label_violation	False	True	False	False	watercraft,carry	vehicles	designed to	What kind of thing is a ferry? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A ferry is	 a type of watercraft designed to carry people and vehicles across
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	109	jeep	clean_synonym	True	False	False	False	automobile			What kind of thing is a jeep? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A jeep is	 a type of four-wheeled, off-road automobile designed
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	109	ambulance	other	False	False	False	False				What kind of thing is a ambulance? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A ambulance is	 a specialized service that provides emergency medical care to individuals in need
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	109	cart	mixed_synonym	False	False	False	False	transport		used to	What kind of thing is a cart? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A cart is	 a flat, wheeled structure used to transport goods or people
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	109	sled	generic_only	False	False	False	False				What kind of thing is a sled? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A sled is	 a type of... well, it's a kind of...
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	109	wagon	clean_synonym	True	False	False	False	transport			What kind of thing is a wagon? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A wagon is	 a type of transport that carries goods or people. It's
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	113	tram	clean_synonym	True	False	False	False	transport			What kind of thing is a tram? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A tram is	 a type of public transport that runs on rails, usually carrying
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	113	subway	clean_synonym	True	False	False	False	travel			What kind of thing is a subway? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A subway is	 a system of tunnels and tracks that allow people to travel through
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	113	helicopter	mixed_synonym	False	False	False	False	machine		machine	What kind of thing is a helicopter? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A helicopter is	 a type of flying machine that uses rotating blades to generate lift
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	113	tractor	mixed_synonym	False	False	False	False	machine		machine	What kind of thing is a tractor? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A tractor is	 a heavy machine used for farming and construction. It has a
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	113	rocket	mixed_synonym	False	False	False	False	propelled,travel		designed to	What kind of thing is a rocket? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A rocket is	 a powerful object designed to travel through space, propelled by the
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	113	canoe	clean_synonym	True	False	False	False	boat			What kind of thing is a canoe? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A canoe is	 a narrow boat made for paddling on water. It's
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	113	ferry	clean_synonym	True	False	False	False	transport			What kind of thing is a ferry? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A ferry is	 a means of transport that carries people and goods across a body
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	113	jeep	clean_synonym	True	False	False	False	car			What kind of thing is a jeep? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A jeep is	 a type of four-wheeled, off-road car,
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	113	ambulance	generic_only	False	False	False	False				What kind of thing is a ambulance? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A ambulance is	 a type of service that provides immediate medical care to people who
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	113	cart	other	False	False	False	False				What kind of thing is a cart? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A cart is	 a flat, wheeled structure used for transporting goods or people
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	113	sled	wrong_synonym	False	False	False	False			equipment	What kind of thing is a sled? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A sled is	 a piece of equipment used for sliding down snow-covered surfaces,
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	113	wagon	clean_synonym	True	False	False	False	transport			What kind of thing is a wagon? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A wagon is	 a type of transport that is pulled by animals or human power
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	127	tram	clean_synonym	True	False	False	False	transport			What kind of thing is a tram? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A tram is	 a type of public transport that runs on rails, typically used
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	127	subway	clean_synonym	True	False	False	False	travel			What kind of thing is a subway? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A subway is	 a system of tunnels beneath a city that allow people to travel
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	127	helicopter	mixed_synonym	False	False	False	False	machine		machine	What kind of thing is a helicopter? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A helicopter is	 a type of flying machine that uses rotors to generate lift
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	127	tractor	mixed_synonym	False	False	False	False	machine		machine,designed to	What kind of thing is a tractor? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A tractor is	 a machine designed to pull or push heavy loads, often used
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	127	rocket	clean_synonym	True	False	False	False	travel			What kind of thing is a rocket? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A rocket is	 a powerful object that can travel through space and reach great heights
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	127	canoe	clean_synonym	True	False	False	False	boat			What kind of thing is a canoe? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A canoe is	 a long, narrow boat made for paddling on water.
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	127	ferry	synonym_with_label_violation	False	True	False	False	boat	vehicles		What kind of thing is a ferry? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A ferry is	 a type of boat that carries people and vehicles from one place
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	127	jeep	generic_only	False	False	False	False				What kind of thing is a jeep? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A jeep is	 a type of four-wheeled, rugged, off-road
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	127	ambulance	wrong_synonym	False	False	False	False			designed to	What kind of thing is a ambulance? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A ambulance is	 a specialized service designed to provide immediate medical care to individuals in
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	127	cart	mixed_synonym	False	False	False	False	transport,conveyance		designed to	What kind of thing is a cart? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A cart is	 a type of wheeled conveyance designed to transport goods or
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	127	sled	wrong_synonym	False	False	False	False			equipment	What kind of thing is a sled? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A sled is	 a piece of equipment used for sliding down snow-covered surfaces,
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	127	wagon	clean_synonym	True	False	False	False	transport			What kind of thing is a wagon? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A wagon is	 a type of transport that is pulled by animals or human power
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	131	tram	clean_synonym	True	False	False	False	transport			What kind of thing is a tram? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A tram is	 a type of public transport that runs on rails, typically used
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	131	subway	clean_synonym	True	False	False	False	travel			What kind of thing is a subway? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A subway is	 a system of tunnels beneath a city, where people travel on
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	131	helicopter	clean_synonym	True	False	False	False	aircraft			What kind of thing is a helicopter? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A helicopter is	 a type of aircraft that uses rotating blades to generate lift and
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	131	tractor	mixed_synonym	False	False	False	False	machine		machine,designed to	What kind of thing is a tractor? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A tractor is	 a machine designed to pull or push heavy loads, often used
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	131	rocket	mixed_synonym	False	False	False	False	carry		designed to	What kind of thing is a rocket? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A rocket is	 a type of propulsion system designed to launch and carry objects into
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	131	canoe	clean_synonym	True	False	False	False	boat			What kind of thing is a canoe? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A canoe is	 a long, narrow boat designed for sitting or kneeling, typically
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	131	ferry	synonym_with_label_violation	False	True	False	False	watercraft	vehicles		What kind of thing is a ferry? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A ferry is	 a type of watercraft that transports people and vehicles across a
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	131	jeep	label_violation	False	True	False	False		vehicle		What kind of thing is a jeep? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A jeep is	 a type of four-wheeled, off-road vehicle,
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	131	ambulance	other	False	False	False	False				What kind of thing is a ambulance? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A ambulance is	 a specialized service that provides emergency medical care to people in need
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	131	cart	mixed_synonym	False	False	False	False	carry		used to	What kind of thing is a cart? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A cart is	 a flat, wheeled structure used to carry goods or people
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	131	sled	clean_synonym	True	False	False	False	transportation			What kind of thing is a sled? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A sled is	 a type of transportation that is used for moving people or goods
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	131	wagon	clean_synonym	True	False	False	False	transportation			What kind of thing is a wagon? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A wagon is	 a type of transportation that is pulled by animals or humans.
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	137	tram	clean_synonym	True	False	False	False	transport			What kind of thing is a tram? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A tram is	 a type of public transport that runs on tracks, usually in
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	137	subway	other	False	False	False	False				What kind of thing is a subway? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A subway is	 a system of tunnels and tracks that connect different parts of a
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	137	helicopter	clean_synonym	True	False	False	False	aircraft			What kind of thing is a helicopter? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A helicopter is	 a type of aircraft that uses rotating blades to generate lift and
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	137	tractor	mixed_synonym	False	False	False	False	machine		machine	What kind of thing is a tractor? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A tractor is	 a large, heavy machine used for pulling or pushing heavy loads
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	137	rocket	wrong_synonym	False	False	False	False			designed to	What kind of thing is a rocket? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A rocket is	 a powerful and complex structure designed to propel itself through the air
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	137	canoe	clean_synonym	True	False	False	False	boat			What kind of thing is a canoe? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A canoe is	 a long, narrow boat designed for traveling on water, typically
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	137	ferry	other	False	False	False	False				What kind of thing is a ferry? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A ferry is	 a way to get from one place to another, usually across
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	137	jeep	label_violation	False	True	False	False		vehicle		What kind of thing is a jeep? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A jeep is	 a type of four-wheeled, off-road vehicle designed
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	137	ambulance	generic_only	False	False	False	False				What kind of thing is a ambulance? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A ambulance is	 a type of service that provides medical help to people who are
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	137	cart	wrong_synonym	False	False	False	False			device	What kind of thing is a cart? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A cart is	 a device that transports goods or people, typically with wheels.
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	137	sled	generic_only	False	False	False	False				What kind of thing is a sled? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A sled is	 a type of object used for sliding down snow-covered surfaces.
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	readout	137	wagon	generic_only	False	False	False	False				What kind of thing is a wagon? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A wagon is	 a type of cart used for transporting goods or people. It
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	random_full	101	tram	clean_synonym	True	False	False	False	transport			What kind of thing is a tram? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A tram is	 a type of public transport that runs on tracks, typically used
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	random_full	101	subway	clean_synonym	True	False	False	False	travel			What kind of thing is a subway? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A subway is	 a system of tunnels and tracks that allow people to travel through
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	random_full	101	helicopter	clean_synonym	True	False	False	False	aircraft			What kind of thing is a helicopter? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A helicopter is	 a type of aircraft that uses rotating blades to generate lift and
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	random_full	101	tractor	mixed_synonym	False	False	False	False	machine		equipment,machine,helps	What kind of thing is a tractor? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A tractor is	 a large machine used for farming. It helps pull heavy equipment
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	random_full	101	rocket	wrong_synonym	False	False	False	False			device	What kind of thing is a rocket? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A rocket is	 a device that uses the propulsion of expelling gases to move
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	random_full	101	canoe	clean_synonym	True	False	False	False	boat			What kind of thing is a canoe? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A canoe is	 a long, narrow boat that's typically paddled with one
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	random_full	101	ferry	clean_synonym	True	False	False	False	transport			What kind of thing is a ferry? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A ferry is	 a means of transport that carries people and goods across a body
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	random_full	101	jeep	label_violation	False	True	False	False		vehicle		What kind of thing is a jeep? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A jeep is	 a type of four-wheeled, off-road vehicle.
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	random_full	101	ambulance	generic_only	False	False	False	False				What kind of thing is a ambulance? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A ambulance is	 a type of service that provides medical help to people who are
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	random_full	101	cart	other	False	False	False	False				What kind of thing is a cart? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A cart is	 a flat, wheeled platform used for transporting goods or people
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	random_full	101	sled	clean_synonym	True	False	False	False	transportation			What kind of thing is a sled? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A sled is	 a type of transportation that is used for moving people or objects
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	random_full	101	wagon	mixed_synonym	False	False	False	False	transport		used to	What kind of thing is a wagon? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A wagon is	 a type of cart or carriage that is used to transport goods
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	random_full	103	tram	clean_synonym	True	False	False	False	transport			What kind of thing is a tram? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A tram is	 a type of public transport that runs on rails, typically used
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	random_full	103	subway	clean_synonym	True	False	False	False	travel			What kind of thing is a subway? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A subway is	 a system of tunnels and tracks that allows people to travel through
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	random_full	103	helicopter	clean_synonym	True	False	False	False	aircraft			What kind of thing is a helicopter? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A helicopter is	 a type of aircraft that uses rotating blades to generate lift and
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	random_full	103	tractor	mixed_synonym	False	False	False	False	machine		machine,designed to	What kind of thing is a tractor? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A tractor is	 a machine designed to pull or push heavy loads, often used
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	random_full	103	rocket	wrong_synonym	False	False	False	False			device	What kind of thing is a rocket? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A rocket is	 a device that uses the propulsion of expelling gas at high
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	random_full	103	canoe	clean_synonym	True	False	False	False	boat			What kind of thing is a canoe? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A canoe is	 a long, narrow boat made from a single piece of wood
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	random_full	103	ferry	other	False	False	False	False				What kind of thing is a ferry? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A ferry is	 a service that transports people and goods from one place to another
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	random_full	103	jeep	label_violation	False	True	False	False		vehicle		What kind of thing is a jeep? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A jeep is	 a type of four-wheeled vehicle designed for off-road
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	random_full	103	ambulance	other	False	False	False	False				What kind of thing is a ambulance? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A ambulance is	 a specialized service that provides immediate medical care to people in need
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	random_full	103	cart	other	False	False	False	False				What kind of thing is a cart? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A cart is	 a flat, wheeled platform used for transporting goods or people
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	random_full	103	sled	wrong_synonym	False	False	False	False			equipment	What kind of thing is a sled? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A sled is	 a piece of equipment used for sliding on snow or ice,
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	random_full	103	wagon	clean_synonym	True	False	False	False	transportation			What kind of thing is a wagon? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A wagon is	 a type of transportation that's typically used for carrying goods or
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	random_full	107	tram	clean_synonym	True	False	False	False	transport			What kind of thing is a tram? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A tram is	 a type of public transport that runs on tracks, usually carrying
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	random_full	107	subway	clean_synonym	True	False	False	False	travel			What kind of thing is a subway? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A subway is	 a system of tunnels and tracks that allow people to travel through
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	random_full	107	helicopter	clean_synonym	True	False	False	False	aircraft			What kind of thing is a helicopter? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A helicopter is	 a type of aircraft that uses rotating blades to generate lift and
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	random_full	107	tractor	generic_only	False	False	False	False				What kind of thing is a tractor? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A tractor is	 a type of machinery used for moving heavy objects or performing tasks
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	random_full	107	rocket	wrong_synonym	False	False	False	False			device	What kind of thing is a rocket? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A rocket is	 a device that propels itself by expelling mass in one
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	random_full	107	canoe	clean_synonym	True	False	False	False	boat			What kind of thing is a canoe? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A canoe is	 a long, narrow boat made from materials like wood or plastic
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	random_full	107	ferry	synonym_with_label_violation	False	True	False	False	boat	vehicles		What kind of thing is a ferry? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A ferry is	 a type of boat that transports people and vehicles from one place
