combo	layers	pair	scaffold	mode	component	seed	object	quality	clean_non_object	any_label_violation	object_echo	prompt_echo	target_non_object_matches	target_label_matches	competitor_synonym_matches	generated_suffix
L18	18	vehicle_tool	forbidden_natural_qa	top_p	residual_parallel	113	ferry	other	False	False	False	False				 a floating platform that connects two or more points, carrying people
L18	18	vehicle_tool	forbidden_natural_qa	top_p	residual_parallel	113	jeep	label_violation	False	True	False	False		vehicle		 a four-wheeled vehicle that is typically used for off
L18	18	vehicle_tool	forbidden_natural_qa	top_p	residual_parallel	113	ambulance	label_violation	False	True	True	False		vehicle		 a __________.  An ambulance is a specialized vehicle designed for
L18	18	vehicle_tool	forbidden_natural_qa	top_p	residual_parallel	113	cart	label_violation	False	True	False	False		vehicle		 a wheeled, four-legged vehicle designed for transporting goods.
L18	18	vehicle_tool	forbidden_natural_qa	top_p	residual_parallel	113	sled	wrong_synonym	False	False	False	False			device	 a device used for recreation on snow-covered surfaces. It consists
L18	18	vehicle_tool	forbidden_natural_qa	top_p	residual_parallel	113	wagon	other	False	False	False	False				 a large cart used for transporting goods or people. It is
L18	18	vehicle_tool	forbidden_natural_qa	top_p	residual_parallel	127	tram	other	False	False	True	False				 a _____. Tram is a _____. Wait, I
L18	18	vehicle_tool	forbidden_natural_qa	top_p	residual_parallel	127	subway	other	False	False	True	False				 a... something. Let me think, subway systems usually have
L18	18	vehicle_tool	forbidden_natural_qa	top_p	residual_parallel	127	helicopter	mixed_synonym	False	False	False	False	transportation,machine		machine	 a flying machine. It is used for transportation. It has
L18	18	vehicle_tool	forbidden_natural_qa	top_p	residual_parallel	127	tractor	generic_only	False	False	False	False				 something that can pull heavy objects. It is used for farming
L18	18	vehicle_tool	forbidden_natural_qa	top_p	residual_parallel	127	rocket	generic_only	False	False	False	False				 a kind of object that... (I need to fill in
L18	18	vehicle_tool	forbidden_natural_qa	top_p	residual_parallel	127	canoe	generic_only	False	False	True	False				 a type of...?  A canoe is a type of lightweight
L18	18	vehicle_tool	forbidden_natural_qa	top_p	residual_parallel	127	ferry	mixed_synonym	False	False	False	False	transport,transportation		used to	 primarily a mode of transportation. It is used to transport people
L18	18	vehicle_tool	forbidden_natural_qa	top_p	residual_parallel	127	jeep	label_violation	False	True	True	False		vehicle		...  A jeep is a type of vehicle designed for off-road
L18	18	vehicle_tool	forbidden_natural_qa	top_p	residual_parallel	127	ambulance	mixed_synonym	False	False	False	False	transport,transportation		used to	 a type of medical transportation that is primarily used to transport patients
L18	18	vehicle_tool	forbidden_natural_qa	top_p	residual_parallel	127	cart	label_violation	False	True	False	False		vehicle		 a small, wheeled vehicle designed for carrying goods or people
L18	18	vehicle_tool	forbidden_natural_qa	top_p	residual_parallel	127	sled	generic_only	False	False	False	False				 a thing that people use to go skiing or snowboarding.
L18	18	vehicle_tool	forbidden_natural_qa	top_p	residual_parallel	127	wagon	other	False	False	False	False				 a large, open container used for carrying loads, typically pulled
L18	18	vehicle_tool	forbidden_natural_qa	top_p	residual_parallel	131	tram	generic_only	False	False	True	False				 a kind of thing that...?  A tram is a kind
L18	18	vehicle_tool	forbidden_natural_qa	top_p	residual_parallel	131	subway	other	False	False	True	False				 a [ ].  A subway is a [system].  **
L18	18	vehicle_tool	forbidden_natural_qa	top_p	residual_parallel	131	helicopter	clean_synonym	True	False	True	False	aircraft			 a type of...?  A helicopter is a type of aircraft
L18	18	vehicle_tool	forbidden_natural_qa	top_p	residual_parallel	131	tractor	mixed_synonym	False	False	False	False	machine		machine,designed to	 a machine designed to pull heavy loads. It's used in
L18	18	vehicle_tool	forbidden_natural_qa	top_p	residual_parallel	131	rocket	clean_synonym	True	False	False	False	spacecraft			 a spacecraft, a missile, or a guided projectile. What
L18	18	vehicle_tool	forbidden_natural_qa	top_p	residual_parallel	131	canoe	clean_synonym	True	False	True	False	watercraft			...?  A canoe is a type of watercraft, typically
L18	18	vehicle_tool	forbidden_natural_qa	top_p	residual_parallel	131	ferry	mixed_synonym	False	False	False	False	travel		helps	 something that helps people travel between different places, especially over water
L18	18	vehicle_tool	forbidden_natural_qa	top_p	residual_parallel	131	jeep	label_violation	False	True	False	False		vehicle		 a type of vehicle, so that's not helpful. A
L18	18	vehicle_tool	forbidden_natural_qa	top_p	residual_parallel	131	ambulance	label_violation	False	True	False	False		vehicle		 a type of vehicle, but it's specifically designed for emergencies
L18	18	vehicle_tool	forbidden_natural_qa	top_p	residual_parallel	131	cart	label_violation	False	True	False	False		vehicle		 a wheeled vehicle-like object used for transporting goods or people
L18	18	vehicle_tool	forbidden_natural_qa	top_p	residual_parallel	131	sled	mixed_synonym	False	False	False	False	transportation		equipment	 a piece of equipment used for transportation or recreation.  Wait,
L18	18	vehicle_tool	forbidden_natural_qa	top_p	residual_parallel	131	wagon	mixed_synonym	False	False	False	False	transportation		device	 a type of transportation or carrying device. It's typically made
L18	18	vehicle_tool	forbidden_natural_qa	top_p	residual_parallel	137	tram	generic_only	False	False	False	False				 a [adjective] thing.  What kind of thing is
L18	18	vehicle_tool	forbidden_natural_qa	top_p	residual_parallel	137	subway	other	False	False	True	False				 a subway; it's a system that transports people; it
L18	18	vehicle_tool	forbidden_natural_qa	top_p	residual_parallel	137	helicopter	clean_synonym	True	False	False	False	aircraft			 a type of aircraft that uses rotors to gain lift and
L18	18	vehicle_tool	forbidden_natural_qa	top_p	residual_parallel	137	tractor	mixed_synonym	False	False	False	False	machine		machine,designed to	 a machine designed to pull or tow heavy loads. It is
L18	18	vehicle_tool	forbidden_natural_qa	top_p	residual_parallel	137	rocket	clean_synonym	True	False	False	False	spacecraft			 a... thing.  Wait, maybe it's a spacecraft?
L18	18	vehicle_tool	forbidden_natural_qa	top_p	residual_parallel	137	canoe	generic_only	False	False	False	False				 a type of... something used for... on... water...  
L18	18	vehicle_tool	forbidden_natural_qa	top_p	residual_parallel	137	ferry	mixed_synonym	False	False	True	False	carry		designed to	 a...?  A ferry is a floating platform designed to carry
L18	18	vehicle_tool	forbidden_natural_qa	top_p	residual_parallel	137	jeep	clean_synonym	True	False	False	False	transportation			 a type of transportation. It is used for traveling and exploring
L18	18	vehicle_tool	forbidden_natural_qa	top_p	residual_parallel	137	ambulance	label_violation	False	True	False	False		vehicle		 a vehicle, but since I can't use the word '
L18	18	vehicle_tool	forbidden_natural_qa	top_p	residual_parallel	137	cart	wrong_synonym	False	False	False	False			equipment	 a piece of equipment used for transporting goods or people. It
L18	18	vehicle_tool	forbidden_natural_qa	top_p	residual_parallel	137	sled	generic_only	False	False	True	False				 a type of __________. A sled is a type of
L18	18	vehicle_tool	forbidden_natural_qa	top_p	residual_parallel	137	wagon	mixed_synonym	False	False	False	False	transport		used to	 a large, flat container used to transport goods or people.
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	101	tram	clean_synonym	True	False	False	False	transportation			... something like a public transportation system? Or maybe it's
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	101	subway	other	False	False	True	False				 a [_______].  A subway is a [subway
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	101	helicopter	generic_only	False	False	True	False				 a kind of...? A helicopter is a kind of...
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	101	tractor	mixed_synonym	False	False	False	False	machine		machine,used to	 a large machine used to plow or till fields. It
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	101	rocket	generic_only	False	False	False	False				 a type of ___.  Okay, so I need to figure
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	101	canoe	wrong_synonym	False	False	False	False			designed to	 primarily made of wood or composite materials. It is designed to
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	101	ferry	synonym_with_label_violation	False	True	False	False	transportation	vehicles		 a type of transportation that moves people or vehicles across a body
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	101	jeep	synonym_with_label_violation	False	True	False	False	travel	vehicle		 a type of vehicle that is typically used for off-road travel
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	101	ambulance	label_violation	False	True	False	False		vehicle		 an emergency vehicle that provides medical assistance to patients. It is
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	101	cart	mixed_synonym	False	False	False	False	transportation,carry		designed to	 a type of transportation that is designed to carry goods or people
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	101	sled	generic_only	False	False	True	False				 a type of... what?  A sled is a type of
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	101	wagon	other	False	False	False	False				 a large, flat-bottomed container used for carrying loads.
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	103	tram	clean_synonym	True	False	False	False	transportation			 a public transportation system, but that's not the question.
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	103	subway	other	False	False	False	False				 a complex system, but fundamentally, it's a network of
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	103	helicopter	clean_synonym	True	False	False	False	aircraft			 a type of aircraft that is designed for the purpose of carrying
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	103	tractor	mixed_synonym	False	False	False	False	machine		machine,used to	 a machine designed primarily for agricultural purposes. It is used to
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	103	rocket	wrong_synonym	False	False	False	False			designed to	 primarily a(n) [adjective] that is designed to
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	103	canoe	clean_synonym	True	False	False	False	craft			 a type of craft. It's made from various materials like
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	103	ferry	other	False	False	False	False				 a structure that connects two or more points, allowing people or
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	103	jeep	mixed_synonym	False	False	False	False	transportation,travel		used to	 primarily a mode of transportation. It's used to travel from
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	103	ambulance	synonym_with_label_violation	False	True	False	False	transport	vehicle		 a type of emergency vehicle designed primarily to transport patients requiring immediate
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	103	cart	mixed_synonym	False	False	False	False	transportation,carry		device,used to	 a wheeled transportation device. It is typically used to carry
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	103	sled	generic_only	False	False	False	False				 a thing that allows people to have fun by sliding down hills
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	103	wagon	other	False	False	False	False				 a large, open container typically used for carrying goods or people
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	107	tram	clean_synonym	True	False	False	False	transport			 a type of transport, specifically a public transport system, that
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	107	subway	generic_only	False	False	True	False				 a [adjective] thing.  A subway is a [
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	107	helicopter	clean_synonym	True	False	False	False	aircraft			 a type of aircraft that is used for various purposes, such
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	107	tractor	mixed_synonym	False	False	False	False	machine		machine,designed to	 a type of machine designed to plow or till the soil
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	107	rocket	generic_only	False	False	True	False				 a(n) [blank] object.  A rocket is a
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	107	canoe	clean_synonym	True	False	False	False	transportation,watercraft			 a type of watercraft, specifically designed for transportation and recreation
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	107	ferry	other	False	False	False	False				 a floating platform that connects different points across waterways. It
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	107	jeep	other	False	False	False	False				 something used for traveling or exploring. It has four wheels and
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	107	ambulance	label_violation	False	True	False	False		vehicle		 a type of vehicle, but since I can't use the
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	107	cart	generic_only	False	False	True	False				 a piece of furniture or a small cart used for carrying items
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	107	sled	wrong_synonym	False	False	False	False			device,equipment	 a piece of equipment or a device that people use to move
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	107	wagon	other	False	False	False	False				 a large, open container used for carrying goods or people.
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	109	tram	other	False	False	True	False				 a ___.  A tram is a _____.<｜end▁of▁sentence｜><｜begin▁of▁sentence｜><think>
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	109	subway	other	False	False	False	False				 a system of tunnels, right? So, maybe it's
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	109	helicopter	clean_synonym	True	False	False	False	aircraft			 a type of aircraft that has a rotating rotor to generate lift
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	109	tractor	mixed_synonym	False	False	False	False	machine		machine	 a large machine used primarily for agricultural purposes, such as planting
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	109	rocket	clean_synonym	True	False	False	False	spacecraft,propelled			 a spacecraft that is propelled by explosive force. It carries its
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	109	canoe	clean_synonym	True	False	False	False	transportation,watercraft			 a type of watercraft designed for transportation and recreation on bodies
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	109	ferry	other	False	False	False	False				 a floating platform that connects two or more points. It is
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	109	jeep	synonym_with_label_violation	False	True	False	False	travel	vehicle		 a type of vehicle that is primarily used for off-road travel
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	109	ambulance	mixed_synonym	False	False	False	False	transport		used to	 a mobile medical unit. It is used to transport patients who
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	109	cart	generic_only	False	False	False	False				 primarily a piece of furniture or a movable object. It is
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	109	sled	other	False	False	False	False				 similar to a ...? Okay, so I need to figure
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	109	wagon	other	False	False	False	False				 a large, open container typically used for carrying goods or people
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	113	tram	clean_synonym	True	False	False	False	transportation			 a type of transportation, right? It carries passengers, usually
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	113	subway	other	False	False	True	False				 a [ ].  A subway is a [subway].  
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	113	helicopter	generic_only	False	False	False	False				 a type of _______.  Okay, so I need to
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	113	tractor	mixed_synonym	False	False	False	False	machine		machine	 a large machine used primarily for agricultural purposes. It is typically
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	113	rocket	generic_only	False	False	False	False				 a thing that... (think of adjectives) Alright,
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	113	canoe	clean_synonym	True	False	False	False	watercraft			...   It's a type of watercraft, right?
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	113	ferry	other	False	False	False	False				 a floating platform that connects two or more locations, allowing people
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	113	jeep	label_violation	False	True	False	False		vehicle		 a four-wheeled vehicle that is typically used for off
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	113	ambulance	label_violation	False	True	True	False		vehicle		 a __________.  An ambulance is a specialized vehicle designed for
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	113	cart	other	False	False	False	False				 a wheeled, four-legged container used primarily for transporting goods
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	113	sled	other	False	False	True	False				 a(n) [blank]. A sled is a(n)
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	113	wagon	other	False	False	False	False				 a large cart used for transporting goods or people. It is
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	127	tram	other	False	False	True	False				 a ____. A tram is a ____. </think>  A
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	127	subway	other	False	False	True	False				 a... something.  A subway is a network of tunnels and
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	127	helicopter	mixed_synonym	False	False	False	False	transportation,machine		machine	 a flying machine. It is used for transportation. It has
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	127	tractor	mixed_synonym	False	False	False	False	machine		machine	 primarily a machine designed for specific purposes. It is often used
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	127	rocket	generic_only	False	False	False	False				 a kind of ___________.  Okay, so I need
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	127	canoe	generic_only	False	False	True	False				 a type of...?  A canoe is a type of lightweight
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	127	ferry	clean_synonym	True	False	False	False	transportation			 primarily a mode of transportation, specifically used for moving people or
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	127	jeep	label_violation	False	True	True	False		vehicle		...  A jeep is a type of vehicle designed for off-road
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	127	ambulance	mixed_synonym	False	False	False	False	transport,transportation		used to	 a type of medical transportation that is primarily used to transport patients
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	127	cart	label_violation	False	True	False	False		vehicle		 a small, wheeled vehicle designed for carrying goods or people
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	127	sled	generic_only	False	False	False	False				 a thing that allows people to move around on snow or ice
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	127	wagon	other	False	False	False	False				 a large, open container used for carrying loads, typically pulled
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	131	tram	generic_only	False	False	True	False				 a kind of thing that...?  A tram is a kind
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	131	subway	other	False	False	True	False				 a [ ].  A subway is a [system].  **
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	131	helicopter	clean_synonym	True	False	True	False	aircraft			 a type of...?  A helicopter is a type of aircraft
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	131	tractor	mixed_synonym	False	False	False	False	machine		machine,designed to	 a machine designed to pull heavy loads. It's used in
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	131	rocket	clean_synonym	True	False	False	False	propelled			 a self-propelled projectile, typically launched into space. Its
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	131	canoe	clean_synonym	True	False	True	False	watercraft			...?  A canoe is a type of watercraft, typically
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	131	ferry	synonym_with_label_violation	False	True	False	False	transport	vehicles	designed to	 a floating platform designed to transport people or vehicles across water bodies
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	131	jeep	label_violation	False	True	False	False		vehicle		 a type of vehicle, so that's not helpful. A
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	131	ambulance	label_violation	False	True	False	False		vehicle		 a type of emergency vehicle that transports patients from one location to
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	131	cart	label_violation	False	True	False	False		vehicle		 a wheeled vehicle-like object used for transporting goods or people
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	131	sled	mixed_synonym	False	False	False	False	transportation		equipment	 a piece of equipment used for transportation or recreation.  Wait,
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	131	wagon	mixed_synonym	False	False	False	False	transportation		device	 a type of transportation or carrying device. It's typically made
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	137	tram	generic_only	False	False	False	False				 a [adjective] thing.  What kind of thing is
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	137	subway	clean_synonym	True	False	True	False	transportation			 a subway.  The subway is a public transportation system. It
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	137	helicopter	clean_synonym	True	False	False	False	aircraft			 a type of aircraft that uses rotors to provide lift.
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	137	tractor	mixed_synonym	False	False	False	False	machine		machine,designed to	 a machine designed to pull or tow other objects. It is
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	137	rocket	clean_synonym	True	False	False	False	spacecraft			 a... thing.  Wait, maybe it's a spacecraft?
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	137	canoe	generic_only	False	False	False	False				 a type of... something used for... on... water...  
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	137	ferry	mixed_synonym	False	False	True	False	carry		designed to	 a...?  A ferry is a floating platform designed to carry
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	137	jeep	label_violation	False	True	False	False		vehicle		 a type of off-road vehicle, commonly used for exploration and
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	137	ambulance	label_violation	False	True	False	False		vehicle		 a vehicle, but since I can't use the word '
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	137	cart	other	False	False	False	False				 a piece of furniture, often used in living rooms or kitchens
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	137	sled	mixed_synonym	False	False	False	False	transportation		equipment	 a piece of equipment used for transportation or recreation.  Wait,
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_perp	137	wagon	other	False	False	False	False				 a large, sturdy cart used for carrying heavy loads over long
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_full	101	tram	clean_synonym	True	False	False	False	transport			... something like a public transport system.  Wait, the user
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_full	101	subway	other	False	False	True	False				 a [_______].  A subway is a [subway
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_full	101	helicopter	generic_only	False	False	True	False				 a kind of...? A helicopter is a kind of...
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_full	101	tractor	mixed_synonym	False	False	False	False	machine		machine,designed to	 a machine designed to perform specific tasks, typically involving the manipulation
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_full	101	rocket	generic_only	False	False	False	False				 a type of ___.  Okay, so I need to figure
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_full	101	canoe	other	False	False	False	False				 primarily made of wood or composite materials. It is used for
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_full	101	ferry	synonym_with_label_violation	False	True	False	False	carry	vehicles	designed to	 a large floating platform designed to carry passengers and sometimes vehicles.
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_full	101	jeep	synonym_with_label_violation	False	True	False	False	travel	vehicle		 a type of vehicle that is designed for off-road travel and
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_full	101	ambulance	synonym_with_label_violation	False	True	False	False	transportation	vehicle		 an emergency vehicle that provides medical transportation for patients in need.
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_full	101	cart	mixed_synonym	False	False	False	False	transportation,carry		used to	 a type of transportation. It is used to carry goods or
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_full	101	sled	generic_only	False	False	True	False				 a type of... what?  A sled is a type of
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_full	101	wagon	mixed_synonym	False	False	False	False	carry		used to	 a large, open container. It is used to carry goods
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_full	103	tram	clean_synonym	True	False	False	False	transportation			 a public transportation system, but that's not the answer you
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_full	103	subway	other	False	False	True	False				 a (blank) subway.  The options are: a)
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_full	103	helicopter	clean_synonym	True	False	False	False	aircraft			 a type of aircraft that is designed for the purpose of carrying
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_full	103	tractor	mixed_synonym	False	False	False	False	machine		machine	 a machine designed for moving heavy objects or plowing fields.
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_full	103	rocket	wrong_synonym	False	False	False	False			designed to	 primarily a(n) [adjective] that is designed to
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_full	103	canoe	clean_synonym	True	False	False	False	craft			 a type of craft. It's made from materials like wood
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_full	103	ferry	synonym_with_label_violation	False	True	False	False	boat	vehicles		 a boat that carries passengers and sometimes vehicles across water.  Wait
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_full	103	jeep	mixed_synonym	False	False	False	False	transportation,travel		used to	 primarily a mode of transportation. It's used to travel from
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_full	103	ambulance	synonym_with_label_violation	False	True	False	False	transport	vehicle		 a type of emergency vehicle designed primarily to transport patients to medical
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_full	103	cart	mixed_synonym	False	False	False	False	transportation		device	 a wheeled transportation device, typically used for carrying goods or
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_full	103	sled	generic_only	False	False	False	False				 a thing that people use to go on trips or have fun
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_full	103	wagon	other	False	False	False	False				 a large, open container that is pulled by horses. It
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_full	107	tram	clean_synonym	True	False	False	False	transport			 a type of transport, specifically a public transport system, and
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_full	107	subway	generic_only	False	False	True	False				 a [adjective] thing.  A subway is a [
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_full	107	helicopter	clean_synonym	True	False	False	False	transportation,aircraft			 a type of aircraft that is primarily used for transportation and rescue
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_full	107	tractor	mixed_synonym	False	False	False	False	machine		machine,designed to	 a type of machine designed to plow or till the soil
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_full	107	rocket	generic_only	False	False	True	False				 a(n) [blank] object.  A rocket is a
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_full	107	canoe	clean_synonym	True	False	False	False	watercraft			 a type of watercraft, similar to a kayak or a
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_full	107	ferry	other	False	False	False	False				 a floating platform that connects different points across water, serving as
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_full	107	jeep	label_violation	False	True	False	False		vehicle		 also called a light utility vehicle, but you shouldn't mention
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_full	107	ambulance	label_violation	False	True	False	False		vehicle		 a type of vehicle, but since I can't use the
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_full	107	cart	mixed_synonym	False	False	False	False	machine,carry		machine,designed to	 a machine designed to carry people or objects. It typically has
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_full	107	sled	wrong_synonym	False	False	False	False			device,equipment	 a piece of equipment or a device that people use to move
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_full	107	wagon	other	False	False	False	False				 a large, open container used for carrying goods or people.
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_full	109	tram	other	False	False	True	False				 a ___.  A tram is a ____. </think>  A
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_full	109	subway	other	False	False	False	False				 a system of tunnels, right? So, maybe it's
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_full	109	helicopter	mixed_synonym	False	False	False	False	machine		machine	 a flying machine that has a fixed engine and a pair of
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_full	109	tractor	mixed_synonym	False	False	False	False	machine		machine	 a large machine used primarily for farming purposes. It is typically
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_full	109	rocket	clean_synonym	True	False	False	False	spacecraft,propelled			 a spacecraft that is propelled by {adjective} fuel,
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_full	109	canoe	clean_synonym	True	False	False	False	transportation,watercraft			 a type of watercraft designed for transportation and recreation on bodies
L18	18	vehicle_tool	forbidden_natural_qa	top_p	random_full	109	ferry	other	False	False	False	False				 a floating platform that connects two or more points. It is
